Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.087777,0.013954,0.032702,0.100657,0.606,1.497,0.898,clean,64.449,clean,67.633,clean,,0,0,0.606,2110.641,872.91,3221.946,198264.517499,orange
