Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
30.0,0.173204,0.064407,0.068618,0.202198,0.224,0.383,0.508,clean,65.97,clean,66.096,clean,,0,0,0.224,5464.962,3278.432302,5369.91,274684.000112,green
