Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.10383,0.020303,0.033693,0.117271,0.61,1.289,0.941,clean,64.691,clean,67.49,clean,,0,0,0.61,1319.991,929.912316,3221.946,165091.228338,Not defined
