Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
10.0,0.046579,0.008936,0.017464,0.05352,1.223,2.457,1.457,clean,66.939,clean,70.598,clean,,0,0,1.223,883.386,533.85507,2147.964,red
