Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
20.0,0.13483,0.036539,0.069406,0.162857,0.271,0.632,0.403,clean,69.586,clean,69.897,clean,,0,0,0.271,3121.044,1267.641,4081.1316,294960.328833,blue
