Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
25.0,0.198891,0.057674,0.09697,0.238323,0.189,0.45,0.334,clean,68.518,clean,68.366,clean,,0,0,0.189,3557.649,1742.319,5155.1136,269956.145434,dodgerblue
