Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
20.0,0.209368,0.037034,0.069347,0.236861,0.302,0.786,0.526,clean,63.3,clean,65.742,clean,,0,0,0.302,1756.596,1247.563093,4295.928,165465.18476,blue
