Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
25.0,0.297466,0.059,0.096172,0.335871,0.196,0.526,0.416,clean,62.721,clean,64.47,dirty,0.416,0.136,0,0.196,2193.201,1742.319,5369.91,166451.103976,Not defined
