Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
20.0,0.209244,0.037011,0.069387,0.236752,0.302,0.786,0.525,clean,63.299,clean,65.741,clean,,0,0,0.302,1756.596,1267.641,4295.928,blue
