Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
30.0,0.375292,0.086421,0.12456,0.425545,0.138,0.375,0.344,clean,62.349,clean,63.106,dirty,0.344,0.699,0,0.138,2629.806,2260.089,6443.892,green
