Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
25.0,0.238151,0.058795,0.069175,0.266363,0.259,0.523,0.571,clean,62.284,clean,64.131,dirty,0.571,0.478,0,0.259,2193.201,2093.420553,5369.91,Not defined
