Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
30.0,0.247416,0.085272,0.077849,0.280424,0.243,0.37,0.516,clean,63.529,clean,63.856,clean,,0,0,0.243,2629.806,3545.926702,6443.892,green
