Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
15.0,0.0732,0.020099,0.021957,0.082246,0.823,1.275,1.348,clean,65.058,clean,66.321,dirty,1.348,1.276,0,0.823,1319.991,1406.570651,3221.946,orange
