Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
15.0,0.090429,0.020225,0.028557,0.101939,0.689,1.285,1.085,clean,65.056,clean,67.369,dirty,1.085,0.233,0,0.689,1319.991,1087.952512,3221.946,orange
