Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
30.0,0.384817,0.086221,0.110574,0.429521,0.132,0.376,0.319,clean,62.834,clean,63.611,dirty,0.319,0.183,0,0.132,2629.806,2260.089,6443.892071,green
