Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
20.0,0.227274,0.037011,0.058367,0.250407,0.274,0.786,0.515,dirty,61.087,clean,65.723,dirty,0.515,0,2.106,0.274,1756.596,1267.641,4295.928048,blue
