Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
20.0,0.217306,0.037011,0.06403,0.242687,0.289,0.786,0.52,clean,62.239,clean,65.71,dirty,0.52,0,1.083,0.289,1756.596,1267.641,4295.928048,blue
