Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
30.0,0.293589,0.086077,0.126042,0.345115,0.143,0.346,0.306,clean,65.851,clean,65.157,dirty,0.306,0.382,0,0.143,3441.102,2260.089,6229.0956,218186.286363,green
