Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
15.0,0.089812,0.026061,0.040855,0.103752,0.523,1.285,0.89,clean,64.256,clean,67.421,dirty,0.89,0.165,0,0.523,1319.991,1287.954,3254.308214,Not defined
