Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
25.0,0.311787,0.065445,0.12096,0.36084,0.218,0.583,0.494,clean,62.527,clean,64.13,dirty,0.494,0.272,0,0.218,2193.201,1701.999,3427.242024,Not defined
