Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
15.0,0.126155,0.022648,0.051778,0.146977,0.579,1.431,0.84,clean,63.916,clean,67.218,clean,,0,0,0.579,1319.991,848.718,2056.345214,Not defined
