Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
30.0,0.317893,0.086232,0.100556,0.359168,0.179,0.375,0.43,clean,62.617,clean,63.645,dirty,0.43,0.16,0,0.179,2629.806,2370.984209,6443.892,green
