Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.056314,0.017076,0.02111,0.065023,0.771,1.26,1.235,clean,67.241,dirty,53.698,dirty,1.235,15.144,0,0.771,2213.172,1391.921721,2577.5568,238444.179481,orange
