Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
25.0,0.084708,0.036222,0.043277,0.104651,0.275,0.479,0.532,clean,72.96,clean,72.627,dirty,0.532,0.33,0,0.275,7853.026,2578.364535,3651.5388,482613.523092,dodgerblue
