Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
10.0,0.053823,0.009138,0.025394,0.063941,1.117,2.493,1.042,clean,66.131,dirty,1.375,clean,,0,0,1.117,883.386,513.018,1968.59519,red
