Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,color
30.0,0.348371,0.091543,0.106257,0.390394,0.139,0.376,0.393,clean,62.266,dirty,60.92,dirty,0.393,2.813,0,0.139,2629.806,2948.94,6462.050286,green
