Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.057376,0.013746,0.019586,0.065297,0.844,1.522,1.467,clean,65.009,clean,63.407,dirty,1.467,4.341,0,0.844,2308.311,1391.921721,3221.946,210379.556575,orange
