Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.058031,0.015021,0.022514,0.067161,0.736,1.359,1.203,clean,66.119,clean,67.527,dirty,1.203,0.42,0,0.736,2460.977,1216.681744,3007.1496,243985.300465,orange
