Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.052488,0.017128,0.021047,0.061218,0.734,1.188,1.158,clean,68.506,clean,62.414,dirty,1.158,7.344,0,0.734,,,,271350.741601,orange
