Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
15.0,0.055085,0.012975,0.019167,0.062821,0.846,1.554,1.489,clean,65.031,clean,64.356,dirty,1.489,3.427,0,0.846,2505.966,1391.921721,3221.946,218775.006796,orange
