Storeys,acc_D,acc_L,acc_T,acc_max,n_1_x_Hz,f_1_L_Hz,f_1_t_Hz,D_type,D_yi,L_type,L_xi,T_type,f_1_t_Hz_dirty,T_xi,T_yi,f_comb,conc_V_tot,timber_V_tot,timber_panel_V_tot,Equivalent mass,color
20.0,0.073714,0.030279,0.034438,0.088378,0.407,0.646,0.685,clean,71.952,clean,71.074,dirty,0.685,1.022,0,0.407,4385.744,1948.976628,3221.946,372640.161669,blue
